"","business_id","stars"
"710015","aS4t4ee3xqQXgNHNxi9gAA",1
"710098","T4JGbW9XEGQVrLpQcNFXtA",5
"710138","EHKzu5r2NEz5Zq2R84J4ow",2
"710164","U8FC3Z_L_tHEUIvkwSSAXw",5
"710172","Hc5NrzzzL8RAnbcrIAvZug",1
"710183","PgaHjsWV3whvHF1CHU1rZg",1
"710194","zswdqM8Av3KxVv9o7_6ORA",3
"710204","uuQDpnCYn1Nf2pXZTtMLHg",5
"710363","Zs8LPufciU-jDpbAVFqKcA",4
"710417","t-LnJne10SHAWATKYdQdJQ",3
"710436","D0CmKnqGOf_jaPgECFZcCw",1
"710500","B2UK8R5y-nSyTrCpzn_VFA",3
"710575","B5xWYgJDSN4RPPk4DlUajQ",1
"710589","t-LnJne10SHAWATKYdQdJQ",1
"710631","EHKzu5r2NEz5Zq2R84J4ow",4
"710694","qThJY-H6Fo8HvfdIvwrjiw",4
"710712","POJH4cPxgKCWWGVYJ_2i0w",5
"710720","aS4t4ee3xqQXgNHNxi9gAA",3
"710727","xahtvkGLbwU___3GMqmWUw",4
"710774","SUktrYdNQD8k2vvkM4OpfA",5
"710804","EHKzu5r2NEz5Zq2R84J4ow",1
"710838","t-LnJne10SHAWATKYdQdJQ",4
"710856","OgwN65jZebPRIPSmNpRP7A",4
"710926","rPshoySU7Xfafoi3S0KDfg",5
"710959","iuIkzvQRb4DVWOMhE4GI3g",4
"710972","e-XkLeDKWKpleCT5a78gsw",1
"711004","JtSNHDRRZffnHBEsJudW-g",4
"711056","cXmlv2WBzuB6JLMhaCvLuQ",3
"711075","EHKzu5r2NEz5Zq2R84J4ow",4
"711089","cXmlv2WBzuB6JLMhaCvLuQ",5
"711108","PgaHjsWV3whvHF1CHU1rZg",1
"711162","nb3v4cQdZAYfbcw6eAD4Dg",4
"711228","zswdqM8Av3KxVv9o7_6ORA",4
"711299","mZde8M2gs5popxzKOvCo5w",5
"711346","t-LnJne10SHAWATKYdQdJQ",4
"711355","xistlMeIIjG21z2SaWvfVQ",4
"711371","cXmlv2WBzuB6JLMhaCvLuQ",5
"711376","uuQDpnCYn1Nf2pXZTtMLHg",4
"711395","B2UK8R5y-nSyTrCpzn_VFA",5
"711430","aS4t4ee3xqQXgNHNxi9gAA",4
"711431","T4JGbW9XEGQVrLpQcNFXtA",4
"711473","OgwN65jZebPRIPSmNpRP7A",2
"711545","tw8I1hZdlGpwO2QaAIeQWg",1
"711547","t-LnJne10SHAWATKYdQdJQ",2
"711581","iuIkzvQRb4DVWOMhE4GI3g",5
"711589","zswdqM8Av3KxVv9o7_6ORA",4
"711597","B2UK8R5y-nSyTrCpzn_VFA",2
"711603","tw8I1hZdlGpwO2QaAIeQWg",5
"711617","SUktrYdNQD8k2vvkM4OpfA",4
"711683","PgaHjsWV3whvHF1CHU1rZg",4
"711687","iuIkzvQRb4DVWOMhE4GI3g",4
"711725","OgwN65jZebPRIPSmNpRP7A",4
"711747","-UjCvAsvBOr19y8lqPueiQ",1
"711750","U8FC3Z_L_tHEUIvkwSSAXw",3
"711755","iuIkzvQRb4DVWOMhE4GI3g",5
"711826","NI75svhUpw1u0ClzrPFPCQ",2
"711839","POJH4cPxgKCWWGVYJ_2i0w",5
"711867","toc31C-Qy2smSq0A7Q8FgA",4
"711915","JtSNHDRRZffnHBEsJudW-g",4
"711928","t-LnJne10SHAWATKYdQdJQ",3
"711942","t-LnJne10SHAWATKYdQdJQ",3
"711966","EHKzu5r2NEz5Zq2R84J4ow",2
"712053","aS4t4ee3xqQXgNHNxi9gAA",1
"712063","NI75svhUpw1u0ClzrPFPCQ",2
"712113","MxGk2Pxy2M0fQUV0t4bsbQ",5
"712179","OgwN65jZebPRIPSmNpRP7A",5
"712196","8B4tanBgBpccBUWSEH4yLA",3
"712205","cXmlv2WBzuB6JLMhaCvLuQ",4
"712234","DXP3MbE8srQITLlAuS45aQ",4
"712241","EHKzu5r2NEz5Zq2R84J4ow",4
"712308","qThJY-H6Fo8HvfdIvwrjiw",5
"712326","B2UK8R5y-nSyTrCpzn_VFA",5
"712327","tw8I1hZdlGpwO2QaAIeQWg",3
"712413","DXP3MbE8srQITLlAuS45aQ",1
"712430","PgaHjsWV3whvHF1CHU1rZg",1
"712509","XErOb3obTwM_Kby23AIYfg",5
"712527","tw8I1hZdlGpwO2QaAIeQWg",4
"712539","SUktrYdNQD8k2vvkM4OpfA",5
"712607","tw8I1hZdlGpwO2QaAIeQWg",4
"712717","7LlND5b0bjWylNBNQ-oZMA",2
"712822","qh1GCWP_2TKxevp3ZeMxag",5
"712859","SUktrYdNQD8k2vvkM4OpfA",4
"712945","B5xWYgJDSN4RPPk4DlUajQ",1
"712956","toc31C-Qy2smSq0A7Q8FgA",5
"712971","EHKzu5r2NEz5Zq2R84J4ow",5
"712974","B5xWYgJDSN4RPPk4DlUajQ",2
"713022","uuQDpnCYn1Nf2pXZTtMLHg",5
"713061","iuIkzvQRb4DVWOMhE4GI3g",2
"713064","zswdqM8Av3KxVv9o7_6ORA",2
"713072","tw8I1hZdlGpwO2QaAIeQWg",3
"713122","t-LnJne10SHAWATKYdQdJQ",3
"713136","GVTL5nxjlhzdXJMy4-4HBA",4
"713166","zswdqM8Av3KxVv9o7_6ORA",4
"713208","tw8I1hZdlGpwO2QaAIeQWg",5
"713220","PgaHjsWV3whvHF1CHU1rZg",5
"713267","zswdqM8Av3KxVv9o7_6ORA",5
"713290","956ZfpypyxLLkRmlaHWGkA",4
"713299","toc31C-Qy2smSq0A7Q8FgA",2
"713304","qThJY-H6Fo8HvfdIvwrjiw",5
"713308","t-LnJne10SHAWATKYdQdJQ",2
"713316","zswdqM8Av3KxVv9o7_6ORA",3
"713325","EHKzu5r2NEz5Zq2R84J4ow",3
"713368","t-LnJne10SHAWATKYdQdJQ",1
"713473","Zs8LPufciU-jDpbAVFqKcA",5
"713478","tw8I1hZdlGpwO2QaAIeQWg",3
"713505","xistlMeIIjG21z2SaWvfVQ",5
"713506","zswdqM8Av3KxVv9o7_6ORA",4
"713534","uuQDpnCYn1Nf2pXZTtMLHg",4
"713593","zswdqM8Av3KxVv9o7_6ORA",1
"713608","zswdqM8Av3KxVv9o7_6ORA",3
"713632","EHKzu5r2NEz5Zq2R84J4ow",2
"713664","JtSNHDRRZffnHBEsJudW-g",3
"713665","iuIkzvQRb4DVWOMhE4GI3g",5
"713714","qThJY-H6Fo8HvfdIvwrjiw",5
"713730","rPshoySU7Xfafoi3S0KDfg",5
"713824","956ZfpypyxLLkRmlaHWGkA",3
"713856","t-LnJne10SHAWATKYdQdJQ",4
"713899","T4JGbW9XEGQVrLpQcNFXtA",1
"713981","8B4tanBgBpccBUWSEH4yLA",5
"713985","uh5dMhIZygTzXEvn5K10jg",2
"714011","uuQDpnCYn1Nf2pXZTtMLHg",1
"714098","iTNsT5xYHhQWTYDTROZCRw",4
"714110","-UjCvAsvBOr19y8lqPueiQ",4
"714196","xistlMeIIjG21z2SaWvfVQ",5
"714205","cXmlv2WBzuB6JLMhaCvLuQ",3
"714222","zswdqM8Av3KxVv9o7_6ORA",3
"714225","-UjCvAsvBOr19y8lqPueiQ",3
"714240","tw8I1hZdlGpwO2QaAIeQWg",2
"714275","t-LnJne10SHAWATKYdQdJQ",2
"714334","iuIkzvQRb4DVWOMhE4GI3g",4
"714402","B5xWYgJDSN4RPPk4DlUajQ",1
"714404","MxGk2Pxy2M0fQUV0t4bsbQ",4
"714408","qThJY-H6Fo8HvfdIvwrjiw",5
"714471","t-LnJne10SHAWATKYdQdJQ",2
"714507","PgaHjsWV3whvHF1CHU1rZg",3
"714549","e-XkLeDKWKpleCT5a78gsw",1
"714649","PgaHjsWV3whvHF1CHU1rZg",4
"714696","cXmlv2WBzuB6JLMhaCvLuQ",5
"714709","rPshoySU7Xfafoi3S0KDfg",5
"714754","NI75svhUpw1u0ClzrPFPCQ",3
"714762","uuQDpnCYn1Nf2pXZTtMLHg",4
"714784","EHKzu5r2NEz5Zq2R84J4ow",2
"714812","iuIkzvQRb4DVWOMhE4GI3g",5
"714843","tw8I1hZdlGpwO2QaAIeQWg",4
"714862","zswdqM8Av3KxVv9o7_6ORA",2
"714934","tw8I1hZdlGpwO2QaAIeQWg",1
"715014","EHKzu5r2NEz5Zq2R84J4ow",1
"715019","OgwN65jZebPRIPSmNpRP7A",5
"715020","t-LnJne10SHAWATKYdQdJQ",2
"715050","aS4t4ee3xqQXgNHNxi9gAA",3
"715060","tw8I1hZdlGpwO2QaAIeQWg",5
"715079","uuQDpnCYn1Nf2pXZTtMLHg",4
"715082","e-XkLeDKWKpleCT5a78gsw",1
"715104","toc31C-Qy2smSq0A7Q8FgA",5
"715205","OgwN65jZebPRIPSmNpRP7A",2
"715260","e-XkLeDKWKpleCT5a78gsw",1
"715266","MxGk2Pxy2M0fQUV0t4bsbQ",1
"715281","cXmlv2WBzuB6JLMhaCvLuQ",5
"715331","t-LnJne10SHAWATKYdQdJQ",3
"715371","Zs8LPufciU-jDpbAVFqKcA",5
"715395","GVTL5nxjlhzdXJMy4-4HBA",4
"715399","tw8I1hZdlGpwO2QaAIeQWg",4
"715423","B5xWYgJDSN4RPPk4DlUajQ",4
"715454","t-LnJne10SHAWATKYdQdJQ",5
"715607","8B4tanBgBpccBUWSEH4yLA",2
"715616","PgaHjsWV3whvHF1CHU1rZg",2
"715629","OgwN65jZebPRIPSmNpRP7A",1
"715631","xistlMeIIjG21z2SaWvfVQ",5
"715645","iuIkzvQRb4DVWOMhE4GI3g",3
"715816","EHKzu5r2NEz5Zq2R84J4ow",5
"715825","aS4t4ee3xqQXgNHNxi9gAA",1
"715827","iuIkzvQRb4DVWOMhE4GI3g",1
"715835","SUktrYdNQD8k2vvkM4OpfA",5
"715891","EHKzu5r2NEz5Zq2R84J4ow",5
"715900","JtSNHDRRZffnHBEsJudW-g",2
"715923","zswdqM8Av3KxVv9o7_6ORA",4
"715971","toc31C-Qy2smSq0A7Q8FgA",3
"715982","qh1GCWP_2TKxevp3ZeMxag",5
"716009","EHKzu5r2NEz5Zq2R84J4ow",5
"716029","U8FC3Z_L_tHEUIvkwSSAXw",5
"716061","qh1GCWP_2TKxevp3ZeMxag",5
"716069","tw8I1hZdlGpwO2QaAIeQWg",5
"716095","EHKzu5r2NEz5Zq2R84J4ow",3
"716109","qThJY-H6Fo8HvfdIvwrjiw",4
"716135","EHKzu5r2NEz5Zq2R84J4ow",4
"716160","t-LnJne10SHAWATKYdQdJQ",4
"716171","rPshoySU7Xfafoi3S0KDfg",5
"716187","5YUoTimGDPbbmRfw6SJgTQ",2
"716204","cXmlv2WBzuB6JLMhaCvLuQ",5
"716303","EHKzu5r2NEz5Zq2R84J4ow",3
"716330","N9JASBwB9kWtK0_EjTa1nw",4
"716394","SUktrYdNQD8k2vvkM4OpfA",5
"716443","cXmlv2WBzuB6JLMhaCvLuQ",5
"716511","t-LnJne10SHAWATKYdQdJQ",2
"716516","aS4t4ee3xqQXgNHNxi9gAA",4
"716550","PgaHjsWV3whvHF1CHU1rZg",3
"716593","t-LnJne10SHAWATKYdQdJQ",4
"716617","iuIkzvQRb4DVWOMhE4GI3g",5
"716623","aS4t4ee3xqQXgNHNxi9gAA",4
"716650","DXP3MbE8srQITLlAuS45aQ",5
"716725","uuQDpnCYn1Nf2pXZTtMLHg",2
"716727","OgwN65jZebPRIPSmNpRP7A",4
"716816","tw8I1hZdlGpwO2QaAIeQWg",4
"716832","8B4tanBgBpccBUWSEH4yLA",4
"716850","B2UK8R5y-nSyTrCpzn_VFA",2
"716899","956ZfpypyxLLkRmlaHWGkA",4
"716980","B5xWYgJDSN4RPPk4DlUajQ",5
"716986","tw8I1hZdlGpwO2QaAIeQWg",2
"717015","aS4t4ee3xqQXgNHNxi9gAA",4
"717030","PgaHjsWV3whvHF1CHU1rZg",3
"717051","qh1GCWP_2TKxevp3ZeMxag",1
"717161","JtSNHDRRZffnHBEsJudW-g",4
"717192","POJH4cPxgKCWWGVYJ_2i0w",4
"717218","B5xWYgJDSN4RPPk4DlUajQ",1
"717225","RN-fX-LiwUm46a6G_r1xSw",1
"717301","cXmlv2WBzuB6JLMhaCvLuQ",3
"717305","PgaHjsWV3whvHF1CHU1rZg",5
"717320","Y81wukOSmZ6sRS1cn1QhXA",5
"717331","t-LnJne10SHAWATKYdQdJQ",3
"717333","EHKzu5r2NEz5Zq2R84J4ow",5
"717342","cXmlv2WBzuB6JLMhaCvLuQ",4
"717351","N9JASBwB9kWtK0_EjTa1nw",4
"717355","OgwN65jZebPRIPSmNpRP7A",1
"717412","qThJY-H6Fo8HvfdIvwrjiw",5
"717515","HiJ2GEMZGKI8vwalAp2h-Q",5
"717557","OgwN65jZebPRIPSmNpRP7A",5
"717584","OgwN65jZebPRIPSmNpRP7A",1
"717617","JtSNHDRRZffnHBEsJudW-g",2
"717635","N9JASBwB9kWtK0_EjTa1nw",5
"717693","t-LnJne10SHAWATKYdQdJQ",3
"717889","tw8I1hZdlGpwO2QaAIeQWg",2
"717942","N9JASBwB9kWtK0_EjTa1nw",3
"717953","EHKzu5r2NEz5Zq2R84J4ow",4
"717966","D0CmKnqGOf_jaPgECFZcCw",5
"717990","toc31C-Qy2smSq0A7Q8FgA",1
"718005","SUktrYdNQD8k2vvkM4OpfA",5
"718018","rPshoySU7Xfafoi3S0KDfg",4
"718092","B5xWYgJDSN4RPPk4DlUajQ",1
"718096","toc31C-Qy2smSq0A7Q8FgA",1
"718120","EKQiKd7EMZjsa4JokFaeAg",4
"718131","Zs8LPufciU-jDpbAVFqKcA",4
"718143","uuQDpnCYn1Nf2pXZTtMLHg",1
"718206","Zs8LPufciU-jDpbAVFqKcA",5
"718232","aS4t4ee3xqQXgNHNxi9gAA",3
"718236","qThJY-H6Fo8HvfdIvwrjiw",5
"718269","Y81wukOSmZ6sRS1cn1QhXA",5
"718275","iTNsT5xYHhQWTYDTROZCRw",3
"718281","SUktrYdNQD8k2vvkM4OpfA",5
"718337","TaDp2EiNKqHhAp21xIoggg",2
"718357","PgaHjsWV3whvHF1CHU1rZg",1
"718404","OgwN65jZebPRIPSmNpRP7A",3
"718432","EKQiKd7EMZjsa4JokFaeAg",1
"718473","PgaHjsWV3whvHF1CHU1rZg",2
"718491","MxGk2Pxy2M0fQUV0t4bsbQ",1
"718502","Xs_QOxzPZETqZ3MeNStvYA",5
"718555","uuQDpnCYn1Nf2pXZTtMLHg",4
"718559","Zs8LPufciU-jDpbAVFqKcA",4
"718624","TaDp2EiNKqHhAp21xIoggg",2
"718701","PgaHjsWV3whvHF1CHU1rZg",4
"718712","EKQiKd7EMZjsa4JokFaeAg",1
"718853","Y81wukOSmZ6sRS1cn1QhXA",5
"718864","t-LnJne10SHAWATKYdQdJQ",2
"718883","EHKzu5r2NEz5Zq2R84J4ow",4
"718958","iTNsT5xYHhQWTYDTROZCRw",5
"718988","EKQiKd7EMZjsa4JokFaeAg",2
"719002","qThJY-H6Fo8HvfdIvwrjiw",5
"719006","rPshoySU7Xfafoi3S0KDfg",4
"719056","U8FC3Z_L_tHEUIvkwSSAXw",4
"719116","NI75svhUpw1u0ClzrPFPCQ",1
"719117","iuIkzvQRb4DVWOMhE4GI3g",4
"719149","DXP3MbE8srQITLlAuS45aQ",4
"719162","iuIkzvQRb4DVWOMhE4GI3g",3
"719165","PgaHjsWV3whvHF1CHU1rZg",4
"719198","tw8I1hZdlGpwO2QaAIeQWg",3
"719272","OgwN65jZebPRIPSmNpRP7A",4
"719279","uuQDpnCYn1Nf2pXZTtMLHg",4
"719325","iuIkzvQRb4DVWOMhE4GI3g",5
"719374","SUktrYdNQD8k2vvkM4OpfA",4
"719394","Hc5NrzzzL8RAnbcrIAvZug",1
"719410","zswdqM8Av3KxVv9o7_6ORA",1
"719427","EHKzu5r2NEz5Zq2R84J4ow",1
"719616","PgaHjsWV3whvHF1CHU1rZg",3
"719617","EHKzu5r2NEz5Zq2R84J4ow",5
"719637","PgaHjsWV3whvHF1CHU1rZg",4
"719662","uuQDpnCYn1Nf2pXZTtMLHg",5
"719712","qThJY-H6Fo8HvfdIvwrjiw",1
"719738","iuIkzvQRb4DVWOMhE4GI3g",4
"719816","tw8I1hZdlGpwO2QaAIeQWg",4
"719871","rfnxqUGlB0njcjEWJCZ9mg",5
"719884","cXmlv2WBzuB6JLMhaCvLuQ",5
"719916","EHKzu5r2NEz5Zq2R84J4ow",4
"719923","DXP3MbE8srQITLlAuS45aQ",5
"719934","POJH4cPxgKCWWGVYJ_2i0w",5
"719947","iuIkzvQRb4DVWOMhE4GI3g",5
"720004","OgwN65jZebPRIPSmNpRP7A",5
"720024","t-LnJne10SHAWATKYdQdJQ",5
"720080","OgwN65jZebPRIPSmNpRP7A",4
"720122","xistlMeIIjG21z2SaWvfVQ",1
"720131","dGJwiltTg81VuCdHl485MA",4
"720138","bFlP7uApDamdiVHwX8OwfA",4
"720155","Ubye_qiESMKdUjQUBmNWWg",2
"720294","OgwN65jZebPRIPSmNpRP7A",5
"720320","SUktrYdNQD8k2vvkM4OpfA",4
"720395","B5xWYgJDSN4RPPk4DlUajQ",4
"720415","iTNsT5xYHhQWTYDTROZCRw",1
"720418","bFlP7uApDamdiVHwX8OwfA",1
"720427","956ZfpypyxLLkRmlaHWGkA",4
"720453","SUktrYdNQD8k2vvkM4OpfA",5
"720462","uuQDpnCYn1Nf2pXZTtMLHg",5
"720494","PgaHjsWV3whvHF1CHU1rZg",4
"720576","B2UK8R5y-nSyTrCpzn_VFA",5
"720613","OgwN65jZebPRIPSmNpRP7A",5
"720694","aS4t4ee3xqQXgNHNxi9gAA",1
"720736","N9JASBwB9kWtK0_EjTa1nw",5
"720849","t-LnJne10SHAWATKYdQdJQ",3
"720953","t-LnJne10SHAWATKYdQdJQ",4
"720961","rPshoySU7Xfafoi3S0KDfg",5
"720962","PgaHjsWV3whvHF1CHU1rZg",4
"721014","OgwN65jZebPRIPSmNpRP7A",4
"721037","aS4t4ee3xqQXgNHNxi9gAA",4
"721046","Xs_QOxzPZETqZ3MeNStvYA",3
"721183","qThJY-H6Fo8HvfdIvwrjiw",5
"721186","e-XkLeDKWKpleCT5a78gsw",5
"721230","t-LnJne10SHAWATKYdQdJQ",1
"721371","956ZfpypyxLLkRmlaHWGkA",4
"721409","Zs8LPufciU-jDpbAVFqKcA",2
"721452","tw8I1hZdlGpwO2QaAIeQWg",1
"721521","t-LnJne10SHAWATKYdQdJQ",2
"721530","Xs_QOxzPZETqZ3MeNStvYA",2
"721553","EHKzu5r2NEz5Zq2R84J4ow",5
"721565","e-XkLeDKWKpleCT5a78gsw",4
"721569","qThJY-H6Fo8HvfdIvwrjiw",4
"721581","SUktrYdNQD8k2vvkM4OpfA",5
"721597","SUktrYdNQD8k2vvkM4OpfA",5
"721616","SUktrYdNQD8k2vvkM4OpfA",4
"721718","PgaHjsWV3whvHF1CHU1rZg",1
"721730","t-LnJne10SHAWATKYdQdJQ",4
"721829","Ubye_qiESMKdUjQUBmNWWg",1
"721891","EHKzu5r2NEz5Zq2R84J4ow",4
"721990","aS4t4ee3xqQXgNHNxi9gAA",1
"722052","rfnxqUGlB0njcjEWJCZ9mg",5
"722065","B2UK8R5y-nSyTrCpzn_VFA",5
"722067","xistlMeIIjG21z2SaWvfVQ",5
"722187","DXP3MbE8srQITLlAuS45aQ",4
"722224","uh5dMhIZygTzXEvn5K10jg",3
"722285","OgwN65jZebPRIPSmNpRP7A",5
"722358","HiJ2GEMZGKI8vwalAp2h-Q",5
"722388","-UjCvAsvBOr19y8lqPueiQ",4
"722425","OgwN65jZebPRIPSmNpRP7A",4
"722500","B5xWYgJDSN4RPPk4DlUajQ",3
"722507","t-LnJne10SHAWATKYdQdJQ",4
"722540","EHKzu5r2NEz5Zq2R84J4ow",5
"722583","T4JGbW9XEGQVrLpQcNFXtA",5
"722684","tw8I1hZdlGpwO2QaAIeQWg",1
"722699","t-LnJne10SHAWATKYdQdJQ",3
"722730","iTNsT5xYHhQWTYDTROZCRw",4
"722739","SUktrYdNQD8k2vvkM4OpfA",5
"722768","PgaHjsWV3whvHF1CHU1rZg",4
"722772","DXP3MbE8srQITLlAuS45aQ",5
"722820","7LlND5b0bjWylNBNQ-oZMA",4
"722844","iuIkzvQRb4DVWOMhE4GI3g",3
"722865","B5xWYgJDSN4RPPk4DlUajQ",3
"722887","rPshoySU7Xfafoi3S0KDfg",5
"722932","aS4t4ee3xqQXgNHNxi9gAA",1
"722982","T4JGbW9XEGQVrLpQcNFXtA",2
"723033","EKQiKd7EMZjsa4JokFaeAg",4
"723034","cXmlv2WBzuB6JLMhaCvLuQ",5
"723055","B5xWYgJDSN4RPPk4DlUajQ",1
"723070","rPshoySU7Xfafoi3S0KDfg",4
"723138","OgwN65jZebPRIPSmNpRP7A",5
"723159","SUktrYdNQD8k2vvkM4OpfA",3
"723172","EKQiKd7EMZjsa4JokFaeAg",1
"723175","tw8I1hZdlGpwO2QaAIeQWg",4
"723197","D0CmKnqGOf_jaPgECFZcCw",1
"723254","cXmlv2WBzuB6JLMhaCvLuQ",5
"723259","t-LnJne10SHAWATKYdQdJQ",4
"723275","OgwN65jZebPRIPSmNpRP7A",5
"723290","tw8I1hZdlGpwO2QaAIeQWg",5
"723299","OgwN65jZebPRIPSmNpRP7A",5
"723342","JtSNHDRRZffnHBEsJudW-g",1
"723443","qh1GCWP_2TKxevp3ZeMxag",3
"723533","rPshoySU7Xfafoi3S0KDfg",5
"723569","OgwN65jZebPRIPSmNpRP7A",5
"723594","fsZXGdbPWCW7LYUoedu0aA",2
"723669","iTNsT5xYHhQWTYDTROZCRw",2
"723702","-UjCvAsvBOr19y8lqPueiQ",4
"723743","Y81wukOSmZ6sRS1cn1QhXA",4
"723751","uh5dMhIZygTzXEvn5K10jg",1
"723772","toc31C-Qy2smSq0A7Q8FgA",4
"723847","SUktrYdNQD8k2vvkM4OpfA",3
"723848","D0CmKnqGOf_jaPgECFZcCw",1
"723855","U8FC3Z_L_tHEUIvkwSSAXw",1
"723873","cXmlv2WBzuB6JLMhaCvLuQ",5
"723886","cXmlv2WBzuB6JLMhaCvLuQ",5
"723907","t-LnJne10SHAWATKYdQdJQ",1
"723909","-UjCvAsvBOr19y8lqPueiQ",4
"723997","uuQDpnCYn1Nf2pXZTtMLHg",4
"724043","Y81wukOSmZ6sRS1cn1QhXA",5
"724064","DXP3MbE8srQITLlAuS45aQ",1
"724095","EKQiKd7EMZjsa4JokFaeAg",1
"724096","atE68d1gSZf3849yIGLBJw",4
"724212","OgwN65jZebPRIPSmNpRP7A",5
"724238","bFlP7uApDamdiVHwX8OwfA",1
"724241","uh5dMhIZygTzXEvn5K10jg",4
"724282","t-LnJne10SHAWATKYdQdJQ",5
"724351","PgaHjsWV3whvHF1CHU1rZg",4
"724395","EHKzu5r2NEz5Zq2R84J4ow",4
"724540","zswdqM8Av3KxVv9o7_6ORA",4
"724630","tw8I1hZdlGpwO2QaAIeQWg",1
"724636","zswdqM8Av3KxVv9o7_6ORA",4
"724641","iuIkzvQRb4DVWOMhE4GI3g",5
"724823","cXmlv2WBzuB6JLMhaCvLuQ",5
"724836","aS4t4ee3xqQXgNHNxi9gAA",5
"724889","iuIkzvQRb4DVWOMhE4GI3g",5
"724946","DXP3MbE8srQITLlAuS45aQ",4
"724987","DXP3MbE8srQITLlAuS45aQ",1
"725097","zswdqM8Av3KxVv9o7_6ORA",4
"725120","qThJY-H6Fo8HvfdIvwrjiw",5
"725122","t-LnJne10SHAWATKYdQdJQ",3
"725142","qThJY-H6Fo8HvfdIvwrjiw",1
"725150","atE68d1gSZf3849yIGLBJw",1
"725206","t-LnJne10SHAWATKYdQdJQ",3
"725231","DXP3MbE8srQITLlAuS45aQ",5
"725238","OgwN65jZebPRIPSmNpRP7A",4
"725254","Zs8LPufciU-jDpbAVFqKcA",5
"725265","7LlND5b0bjWylNBNQ-oZMA",1
"725321","toc31C-Qy2smSq0A7Q8FgA",4
"725323","GVTL5nxjlhzdXJMy4-4HBA",2
"725328","uuQDpnCYn1Nf2pXZTtMLHg",4
"725341","iTNsT5xYHhQWTYDTROZCRw",2
"725350","D0CmKnqGOf_jaPgECFZcCw",4
"725378","xistlMeIIjG21z2SaWvfVQ",1
"725383","POJH4cPxgKCWWGVYJ_2i0w",5
"725401","DXP3MbE8srQITLlAuS45aQ",3
"725415","B2UK8R5y-nSyTrCpzn_VFA",2
"725418","zswdqM8Av3KxVv9o7_6ORA",5
"725420","zswdqM8Av3KxVv9o7_6ORA",4
"725446","Zs8LPufciU-jDpbAVFqKcA",5
"725552","cXmlv2WBzuB6JLMhaCvLuQ",4
"725615","qThJY-H6Fo8HvfdIvwrjiw",4
"725621","B2UK8R5y-nSyTrCpzn_VFA",1
"725623","t-LnJne10SHAWATKYdQdJQ",1
"725676","OgwN65jZebPRIPSmNpRP7A",4
"725735","T4JGbW9XEGQVrLpQcNFXtA",5
"725752","SUktrYdNQD8k2vvkM4OpfA",5
"725760","JtSNHDRRZffnHBEsJudW-g",2
"725768","tw8I1hZdlGpwO2QaAIeQWg",2
"725805","aS4t4ee3xqQXgNHNxi9gAA",5
"725811","PgaHjsWV3whvHF1CHU1rZg",5
"725824","qThJY-H6Fo8HvfdIvwrjiw",4
"725831","Xs_QOxzPZETqZ3MeNStvYA",4
"725845","DXP3MbE8srQITLlAuS45aQ",4
"725847","EKQiKd7EMZjsa4JokFaeAg",3
"725869","uuQDpnCYn1Nf2pXZTtMLHg",1
"725870","PgaHjsWV3whvHF1CHU1rZg",4
"725875","iTNsT5xYHhQWTYDTROZCRw",4
"725888","mZde8M2gs5popxzKOvCo5w",1
"725948","EKQiKd7EMZjsa4JokFaeAg",1
"725950","EKQiKd7EMZjsa4JokFaeAg",1
"725955","DXP3MbE8srQITLlAuS45aQ",4
"725989","JtSNHDRRZffnHBEsJudW-g",3
"726007","Xs_QOxzPZETqZ3MeNStvYA",4
"726030","xistlMeIIjG21z2SaWvfVQ",5
"726066","qThJY-H6Fo8HvfdIvwrjiw",4
"726092","Zs8LPufciU-jDpbAVFqKcA",3
"726100","PgaHjsWV3whvHF1CHU1rZg",5
"726123","cXmlv2WBzuB6JLMhaCvLuQ",5
"726129","NI75svhUpw1u0ClzrPFPCQ",1
"726156","tw8I1hZdlGpwO2QaAIeQWg",4
"726188","zswdqM8Av3KxVv9o7_6ORA",4
"726193","NI75svhUpw1u0ClzrPFPCQ",1
"726195","EHKzu5r2NEz5Zq2R84J4ow",4
"726197","POJH4cPxgKCWWGVYJ_2i0w",1
"726203","iuIkzvQRb4DVWOMhE4GI3g",3
"726205","EHKzu5r2NEz5Zq2R84J4ow",5
"726280","zswdqM8Av3KxVv9o7_6ORA",2
"726305","T4JGbW9XEGQVrLpQcNFXtA",5
"726322","xistlMeIIjG21z2SaWvfVQ",5
"726329","tw8I1hZdlGpwO2QaAIeQWg",1
"726399","tw8I1hZdlGpwO2QaAIeQWg",1
"726437","uuQDpnCYn1Nf2pXZTtMLHg",5
"726515","EKQiKd7EMZjsa4JokFaeAg",1
"726532","rPshoySU7Xfafoi3S0KDfg",5
"726581","zswdqM8Av3KxVv9o7_6ORA",3
"726632","MxGk2Pxy2M0fQUV0t4bsbQ",5
"726699","EHKzu5r2NEz5Zq2R84J4ow",5
"726713","mZde8M2gs5popxzKOvCo5w",1
"726725","iTNsT5xYHhQWTYDTROZCRw",3
"726734","MxGk2Pxy2M0fQUV0t4bsbQ",5
"726757","N9JASBwB9kWtK0_EjTa1nw",5
"726769","aS4t4ee3xqQXgNHNxi9gAA",3
"726783","t-LnJne10SHAWATKYdQdJQ",4
"726795","EHKzu5r2NEz5Zq2R84J4ow",5
"726890","mZde8M2gs5popxzKOvCo5w",5
"726952","DXP3MbE8srQITLlAuS45aQ",4
