"","sweet","spicy","bitter","salty","bland","sour","crispy","chicken","fish","beef","soup","tea"
"AYWOmf0FN6uEQ0fPi74Z0w",0,1,0,0,0,0,0,0,0,1,1,0
"pIScnvzeAMLN3X6XP6c63Q",0,0,0,0,0,0,0,0,0,0,0,0
"jYRNmngd0kjBDl-ar-4U5w",0,0,0,0,0,0,0,0,0,0,0,0
"mK0QItnUexpBwj6pmkVAKQ",0,0,0,0,0,0,0,0,0,0,0,0
"Wis5D_QJa85K8QVHCnvMgg",0,0,0,0,0,0,0,0,0,0,1,0
"GUmjRvA4epgePBJjlIqPZw",0,0,0,0,0,0,0,0,0,1,0,0
"ksaZqdK2a-hmi6-BLiPCAw",0,0,0,0,0,0,0,1,0,0,0,0
"K9kIA3q0gqX9HmdPv5zzGg",0,0,0,0,0,0,0,0,0,0,0,0
"SeZbzvCsMLXYfbDnP0oL6Q",0,0,0,0,0,0,0,0,0,0,0,0
"IHGlqO8FUU9ROsL4Z1V7zg",0,0,0,0,0,0,0,0,0,0,0,0
"GdeG7Xn_fNhn4geaVs6WZQ",0,0,0,0,0,0,0,0,0,0,0,0
"7aGIE8yh8A1zvWBzbYcGUA",1,0,0,0,0,0,1,0,0,0,0,0
"u_FTlW6Wo1CY-wlcUByx5w",0,0,0,0,0,0,0,0,0,0,0,0
"-9NxA4l5VEBNL844iMYaPQ",0,1,0,0,0,0,0,0,0,2,4,0
"yLOtr8BEMaKmAW0f71jCTg",0,0,0,0,0,0,0,3,0,1,0,0
"0qWokaSVpaeeKe8IwRBCBA",0,0,0,0,0,0,0,0,0,0,0,0
"UKzmckyO5C0fk15csaT4PQ",0,0,0,0,0,0,0,0,0,0,0,0
"4TGID61xbsrrmEt0xHUacQ",0,0,0,0,0,0,0,0,0,2,4,0
"KM_x6aOr_0WbBBNJKcDSWw",0,0,0,0,0,1,0,0,0,0,2,0
"CSGhERPnKyzwwz_H0Knhqw",0,0,0,0,0,0,0,0,0,0,0,0
"fUJpNur08Pa2X4e6GqOxMA",0,0,0,0,0,0,0,0,0,0,0,0
"nzVkBhZjKr7SGiYqDEfK2g",0,0,0,0,0,0,0,0,0,0,1,0
"s51cveXeGxNmRZbed9aVbg",0,0,0,0,0,0,0,0,0,0,0,0
"VDddvwAmivRdwyxE29fy9w",3,0,1,0,0,1,0,2,0,1,1,0
"TGtyVa8RrNmQ7ux2YnEYzg",0,0,0,0,0,0,0,1,0,0,0,0
"4qvAFFy58xaxEgABBgWjjQ",0,0,0,0,0,0,0,0,0,0,0,0
"mT2FEiuY1wRYBw7VTqnjbQ",0,0,0,0,0,0,0,0,0,0,0,0
"zIeVkfsqRFjxHwJQ4KU-LQ",0,0,0,0,0,0,0,0,0,0,0,0
"yfb4iCB5Tngux08j8gRFog",0,0,0,0,0,0,0,0,0,0,0,0
"qGjSzSbNosWpQmvNxDO5wQ",0,0,0,0,0,0,0,0,0,0,1,0
"DOgBZ5W0K1PNK2SAseymxw",0,0,0,0,0,0,0,0,0,0,1,0
"KHkiiU9ZbmF8xcItX5UhzA",0,0,0,0,0,0,0,0,0,1,0,0
"wsBslugqS3HvUXgP_GqqSw",0,1,0,0,0,0,0,1,0,4,0,0
"JMPLgr23EoB984FK9wJgxw",0,0,0,0,0,0,0,0,0,0,2,0
"hIqFuTU2N_VHo-zfcvSIvg",0,0,0,0,2,0,0,2,1,0,0,0
"lhssMXMzoFp2iTKQC0_IaA",0,0,0,0,0,0,0,0,0,0,0,0
"VAg-cgiARYfKNb5Tak0Kmw",1,0,0,0,0,0,0,0,0,1,0,0
"T_6GNgKq-yulW89Yjc4SEA",0,0,0,0,0,1,0,2,0,0,2,2
"9Aae2ukSN2u1EUNVOfD9Eg",0,0,0,0,0,0,0,0,0,0,0,0
"Y0KCrgf7NZABNanc51wcJw",0,1,0,0,0,0,0,0,0,1,5,0
"U07-Yt3EHc2_eozWt2MQug",0,0,0,0,0,0,0,0,0,0,0,0
"MbkJhTQYg3PkDdSvJf04Qw",0,0,0,0,0,0,0,3,0,0,0,0
"L2UInFv87v0BfxwV0WsqqA",0,0,0,0,0,0,0,0,0,0,0,0
"xrcAUpwtABOtpAHT3D4VrQ",0,0,0,0,0,0,0,0,0,0,0,0
"lowP5hl2FH35l7K5iUWjHw",0,0,0,0,0,0,0,1,0,0,0,0
"DW0J7uM9DjIiZgq4zzSi2w",0,0,0,0,0,0,0,0,0,0,0,0
"Xq3_Yjl5ub5n-8f4pmu7Rw",0,0,0,0,0,0,1,0,0,1,0,0
"KbkbMV0ksVEM17GFoaYgAA",0,0,0,0,0,0,0,0,0,0,0,0
"zz4xj5JlHaZvAlzQzdgycA",0,0,0,0,0,0,0,0,0,0,0,0
"l_1AZDZeBpUX7RMLUu4n-g",0,1,0,0,0,0,0,0,0,0,0,0
"bAgUy3ppS-wePrW9_kOZJA",0,0,0,0,0,0,1,1,0,0,0,0
"lVDHY-J2T2N9Hp-myaqPZA",0,0,0,0,0,0,0,0,0,0,0,0
"FWiUZ47gqGqBF0w_ZhKSwQ",0,0,0,0,0,0,0,1,0,0,0,0
"aHT43MFcuUfeG-IYVNIYPQ",0,0,0,0,0,0,0,0,0,0,0,0
"ttfhABUsMtt0bHzEZMnUSg",0,0,0,0,0,0,0,0,0,0,0,0
"1ErxZwiWumYGN8FUYDcsaA",0,0,0,0,0,0,0,0,0,0,0,0
"R9aQJJPZ1iMObR4yyMuE6g",0,0,0,0,0,0,0,0,0,0,0,0
"u6iOXF5npaCbpHRNZKf2HQ",0,0,0,0,0,0,0,0,0,0,0,0
"EwY9QFTmukv7247N8NcBkw",4,0,0,0,0,0,0,0,1,1,4,2
"tJtr0EH8VqqvFeVvPscieQ",1,0,0,0,0,0,0,0,0,1,0,0
"ckJTUHXg8pTwcSHsxa1FVg",0,0,0,0,0,0,0,0,0,0,0,2
"zwccck2kI7i6qpSH854O8Q",0,0,0,0,0,0,0,0,0,0,0,0
"-n3ZCRIas9aXvh6NmYTxQQ",0,0,0,0,0,0,0,0,0,0,0,0
"l07iJ82jEN3-VKll2cCL3w",1,0,0,0,0,1,0,0,0,1,2,0
"bSdjY6sib-Ee0c0OM4Yl-Q",0,0,0,0,0,0,0,0,0,0,0,0
"LOKbouOARSn8WluGlKW1cg",0,0,0,0,0,0,0,0,0,0,0,0
"VcNd5GLWieuIBxNdlBb1Ow",0,0,0,0,0,0,0,0,0,0,0,0
"znY8ru0HUhNp6W2Ep7WmDA",0,0,0,0,0,0,0,0,0,0,0,0
"FQoWbz1sZdAtguIlnLOvXg",0,0,0,0,0,0,0,0,0,0,0,0
"YMdrQzYmPipXXMGjj_n1tA",0,0,0,0,0,0,0,0,0,0,0,0
"MlH6KFfShLJKa0JZrla9tQ",0,1,0,0,0,0,0,0,0,0,0,0
"8U9EvG_BGyu8BUNJAmIWCQ",0,1,0,0,0,0,1,3,0,0,0,0
"XjWGFXjChsylUVTaKoKWDg",0,0,0,0,0,0,0,0,0,0,0,0
"BxUrWd42WDCAfXF8rys3Xg",0,0,0,0,0,0,0,0,0,0,0,0
"L-m3X1VpwaWzKB3OvTjdvg",0,0,0,0,0,0,0,0,0,0,0,0
"C8hAqATaxE39MhpkRsmgjA",1,0,0,0,0,0,0,2,0,0,0,0
"Mk6ru3NLdrjHOwygyIsEHA",2,0,0,0,0,2,0,1,0,0,0,0
"i54Ki6d7KyGbszyybYFqvw",0,0,0,0,0,0,0,0,0,0,0,1
"LU9YWw14crPd6qpaxQnquQ",0,2,0,0,0,0,0,0,0,1,3,0
"DYGwoofMUgho7W93NTMcRA",0,0,0,0,0,0,0,1,0,0,0,0
"rEbBCT4D4pNMwwUWP3FGgg",0,0,0,0,0,0,0,0,0,0,0,0
"TEMwNo4UT7OD3Tg2a-zGPA",0,0,0,0,0,0,0,0,0,0,0,0
"qFEgacsgyHkTH5McF5Mokg",0,0,0,0,0,0,0,0,0,0,0,0
"frQGqhTCCzj9jzjM5gsRag",0,0,0,0,0,0,0,0,0,0,0,0
"kr733STotVQmyqN5fUz28w",0,0,0,0,0,0,0,2,0,0,0,0
"ZLieBbPlpdbxa1SyA3rvyw",0,0,0,0,0,0,0,0,0,0,0,0
"ac6hjaHkD-q8CoKjgmn7mg",1,0,0,0,0,1,0,5,0,0,0,2
"LoXiFpjbVeiQ9MD5Qrvsfw",0,0,0,0,0,0,0,4,0,0,0,0
"OKhq7Tj4cP1AvmS1Ga5GVA",0,1,0,0,0,0,0,0,0,1,1,0
"QnuiLg5WBhYAxCl5IGD8wA",1,1,0,1,0,0,0,0,2,0,0,1
"St3iDV9Jj5B-0Ue4-0qIjw",0,0,0,0,0,0,0,0,0,0,0,0
"JZsqQ8bmC24bpv-XEh9Ztg",0,0,0,0,0,0,0,0,0,0,0,0
"m5SC-GEBF12Pv_4ZXjlFQQ",0,0,0,0,0,0,0,0,0,0,0,0
"onHowTtrmqIQhX8nZ8_Ivw",1,0,0,0,0,1,0,2,0,0,0,2
"2P0yHIB7ovqEN_V0xBNb2Q",0,0,0,0,0,0,0,0,0,0,0,0
"d-STp9p4rKPAZZq_RMyDog",0,1,0,0,0,0,0,0,0,0,0,0
"SSUMFt2opV0_fMLM8oeAXA",0,0,0,0,0,0,0,0,0,0,0,0
"E6F-byegh8NMDvxT66_cDA",0,0,0,0,0,0,0,0,0,0,0,0
"xdzpCokTeUMoUmVBfotc4A",0,0,0,0,0,0,1,1,1,1,0,4
"PMkWiHK43-yzTu_nmvuYDg",0,0,0,0,0,0,0,0,0,1,0,0
"LEG1mbcIvo6F6A7nKCgPcA",0,0,0,0,0,0,0,0,0,0,0,0
"xepU74Jz6qANySZkWr84cw",0,1,0,0,0,0,0,0,0,0,3,1
"yxxNpjsTWduqottGzZdT2w",0,0,0,0,0,0,0,1,0,0,1,0
"-oBdx4EUkfEcvj93uNuVQQ",0,0,0,0,0,0,0,0,0,0,0,1
"c1cA6p0f6mAs3F0kL88-Ug",0,0,0,0,0,0,0,0,0,0,0,0
"ux_6LeSqQaO2GZDemNFfNA",0,0,0,0,0,0,0,0,0,0,1,0
"T-f13Zy9RVMO0ihq_D9D2w",0,0,0,0,0,0,0,0,0,2,4,0
"0mPrq8dJeCHX5PJIxa73ew",0,0,0,0,0,0,0,0,0,0,1,0
"-OQbNUvwMD0cFn0iyuF0Jw",0,0,0,0,0,0,0,1,0,0,0,0
"16S1QYFHadP2QChIWGF4Lw",0,1,0,0,0,0,0,0,0,0,0,0
"-NYlzPSAEKY2OIAaDl18Xg",0,0,0,1,0,0,0,1,0,0,1,0
"ZjiKneWyGNf-avZVqbaZHA",0,0,0,0,0,0,0,0,0,0,0,0
"H-hAFNCYqy-3GYdsPUc2Mw",0,1,0,0,0,0,0,0,0,0,0,0
"eySdd5S3onVuBf5RzwRl2w",0,0,0,0,0,0,0,1,0,0,0,0
"6-QDJzb3WtZXB6KWuAFFFw",0,0,0,0,0,0,0,0,0,0,0,0
"JANAgB4MQFqzDdyrcfJtIQ",0,1,0,0,0,0,0,2,2,2,3,0
"IJE2RGI-iL-SYfh2X8r3IA",0,0,0,0,0,0,0,0,0,0,0,0
"r8rUDLKsRps0tvylL3FUZA",0,1,0,0,0,0,0,1,0,0,1,1
"0zD03AtQ9bdXFXGitXtZaA",0,0,0,0,0,0,0,0,0,0,0,0
"vB8h6szjRj1d81gShbpk1Q",0,0,0,0,0,0,0,0,1,0,0,0
"-LkUYaNZw5mIjRtO2sL5HQ",0,0,0,0,0,0,0,0,0,0,0,0
"hINqFQ82QnyR1-O5f_r1fw",0,0,0,0,0,0,0,0,0,0,0,0
"EKGnbh0bxjh5ccNtMr5yMw",0,0,0,0,0,0,0,0,0,0,0,0
"8sWmOqtO5vRJjXVlWEQY5w",0,0,0,1,0,0,0,1,0,0,1,0
"2b2XLEYsFRnyLVy20N-n4Q",0,0,0,0,0,0,0,0,0,0,0,1
"Y6UQ7F66NXhRZKXt4N2KZQ",0,0,0,0,0,0,0,0,0,0,0,0
"FpXNrQkNhCKzKY_x-ttxWw",0,2,0,0,0,0,0,0,0,1,1,0
"sxJ77dTXlajgHFKmLsLr1Q",0,0,0,0,0,1,0,1,0,0,1,0
"Gb4hQXWb4aXR-7kQbE8rtQ",2,1,0,0,0,2,1,0,0,1,2,0
"M6zBhu1iXyQkR9Dzcc35vQ",0,0,0,0,0,0,0,1,1,1,0,0
"xCR50u0Hg4rzcqMG60WJvQ",0,1,0,0,0,0,1,0,0,0,2,0
"6D5mZnuM-IB3Tkf7BLDN0w",0,1,0,0,0,0,0,0,0,0,0,0
"lJOP2CqAt4fibm0ZiF4ZNg",0,0,0,0,0,0,0,0,0,0,0,0
"bINu2YCMcTujqGo47AWMUg",0,0,0,0,0,0,0,1,0,0,0,0
"EWKR9X2dR8CewIYnVwUc6Q",0,0,0,0,0,0,0,0,0,0,0,0
"68O_EylMPJSLjn-xWwRzBg",0,0,0,0,0,0,0,0,0,0,1,0
"GBEQZrcDydd7MWb6CYmz2w",0,0,0,0,0,0,0,0,0,0,4,0
"fe7sLzKvu2i9E36kcHQ2Kg",0,0,0,0,0,0,0,0,0,0,0,0
"alHhhr1mRX33HYayAR-_hA",0,0,0,0,0,0,0,0,0,0,0,0
"b4BYHR_jIsBk_0JbVivx5w",0,0,0,0,0,0,0,1,0,0,0,0
"Oj3ccAy91q7wy2nVtX_ExQ",0,0,0,0,0,0,0,0,0,0,0,0
"5FrfNz04eI42wInTx7GtkQ",0,0,0,0,0,0,0,0,0,0,0,0
"s3xqRfFNpNDqgZ3EuTfkCA",0,1,0,0,0,0,0,0,1,0,0,0
"jWkoIq_rVllexFApJQFMFg",0,0,0,0,0,0,0,0,0,0,0,0
"LldPQNioV2hJOuz6TlmAIw",0,0,0,0,1,0,0,0,0,0,0,0
"Zd6RSlEg5mRDfeZDzPFcEA",0,0,0,0,0,0,0,0,0,0,1,0
"Ov3DoBkxem1y58Vn55Bv2g",0,0,0,0,0,0,0,0,0,0,0,0
"6yuicGbJf8FEGMMSl1YTdQ",0,2,0,1,0,0,1,0,0,0,0,0
"sBRS-xtC636pMzlrj8DD2Q",0,0,0,0,0,0,0,0,0,0,0,0
"lwhEfgC0Az63_vgsldm8Ow",0,0,0,0,0,0,0,0,0,0,0,0
"xjrgg25YScV8iqrQ5u3dKA",0,0,0,0,0,0,0,0,0,0,1,0
"tUkcOrLMUNf-Hf5awfAcQA",0,0,0,0,0,0,0,0,0,0,0,0
"KLisjdHF3wEfJ5p2sVtnxA",0,0,0,0,1,0,0,1,0,0,0,0
"IRe9OHEfXDqppUqwfx_zSQ",0,0,0,0,0,0,0,0,0,0,0,0
"_xaj0jWsfgxZXLvbaTqE6A",0,0,0,0,0,0,0,0,0,0,0,0
"Xe2KcD9SCO5DXLbsFpwc4Q",0,0,0,0,0,0,0,0,0,0,0,0
"e10RXlPEhDqXoe7jlZkpow",0,0,0,0,0,0,0,0,0,0,0,0
"ghmDlLuQV4M18cUz_2Y90A",0,0,0,0,0,0,1,0,0,0,0,0
"x_JYmIW0UrurvSfTEzN-Kg",0,0,0,0,0,0,0,1,0,0,0,0
"Kx7tyu7ycFL2eik_zN2e0g",0,0,0,0,0,2,0,0,0,0,2,0
"_clECbR2mhHGmMaOEZMJLA",0,0,0,0,0,0,0,0,2,0,0,0
"CUFsX6B2dGV6thBMlPe0hg",0,1,0,0,0,0,0,0,0,0,0,0
"4lgi9yTvs_JdySBm1c8PLA",0,0,0,0,0,0,0,3,0,0,0,0
"iHFOrDZxn1HQDuvdLuWyyQ",0,0,0,0,0,0,0,0,0,0,0,0
"pv5GdnApMJvR83Jx-bUCPw",0,0,0,0,0,0,0,1,0,0,0,0
"LeXSRH57qIMUCuGmi9j2gg",0,0,0,0,0,0,0,0,0,0,0,0
"40cxKJw-TI57PsoPs7DKYQ",0,0,0,0,0,0,0,0,0,0,0,0
"CsYMo0URH-jE-VMNN1Uvgw",0,0,0,0,0,0,0,0,0,0,0,0
"YM7ja6zSaIgeFoYvBxbKtQ",0,0,0,0,0,0,0,0,0,0,0,0
"cL9RnDmkGVRizSl4zMpk1A",0,0,0,0,0,0,0,0,0,0,0,0
"2QZTzL47BsBKjVjTGvcr1g",1,0,0,0,0,0,0,0,0,0,1,0
"cZ76ifpcjVJ5cL38690msQ",0,0,0,0,0,0,0,0,0,1,1,0
"ulnQJd-T8gea0YfBGk0SGw",0,0,0,0,0,0,0,0,0,0,0,0
"IUCYoGqPVvwN30uJ6ppWDw",0,0,0,0,0,0,0,1,0,0,0,0
"jDIXaYjl50oOOz7cH_korw",0,0,0,0,0,0,0,0,0,0,0,0
"kPxntJjsbaujptjaIplCGg",0,0,0,0,0,0,0,0,0,0,0,0
"oWh3gBxGO4s4GAvRPC_Lew",0,0,0,0,0,0,0,2,0,0,0,0
"-XVWmXM5ZhzMUVyPfxNSWg",0,0,0,0,0,0,0,0,0,0,0,0
"NZHHt94lXUlCqT7Nj9cC_A",0,0,0,0,0,0,0,0,0,0,0,0
"gjnKhEH4pPgP9EiLDHWdLA",0,0,0,0,0,0,0,0,0,0,0,0
"APVLGRMGkmNsGEtb6S0UqA",0,0,0,0,0,0,0,0,0,0,0,0
"7rBmS_Gea9ut2LhXR9oKeQ",0,0,0,0,0,0,0,0,0,0,0,0
"zfm9XmzIP85yfSG5N-Mcgw",0,0,0,0,0,0,0,1,0,0,0,0
"I1tvgFp-YIe85nd5nQeVOg",0,0,0,0,0,0,0,1,0,0,0,0
"XpTSzCG0wC43FYhwCoXFOg",0,0,0,0,0,0,0,0,0,0,1,0
"VTbXof4eiME2wAKcylFWDA",0,0,0,0,0,0,0,0,0,0,0,0
"fv3UxojshX9i4SBtPiOQ4g",0,0,0,0,0,0,0,0,0,0,0,0
"viI-W2QpI2m-OtkFVqvZzA",0,0,0,0,0,0,0,0,0,0,0,0
"WyydjmUSbgZSDphNNDpLAw",0,0,0,0,0,0,0,0,0,0,0,0
"SCBOF-SPlobnNcz4cF7WOA",0,0,0,0,0,0,0,0,0,0,0,0
"M0Z1vDdIuMUevohxyJgJFQ",0,0,0,0,0,0,0,2,0,0,0,0
"Gtyc-C__wjQIs6ScWbYYPQ",0,0,0,0,0,0,0,0,0,0,0,0
"gJae0CLzwwJBJJr5ayS7rg",0,0,0,0,0,1,0,5,0,0,1,0
"o6uZ90O184oYANVNcIGPQg",0,0,0,0,0,0,0,2,0,0,0,0
"pcwP3vgC6T2Fil4jNlzl-Q",0,0,0,0,0,0,0,0,0,0,0,0
"oMOEyEjC05RAi9Q9CbOa2Q",0,0,0,0,0,0,0,0,0,0,0,0
"aL5qBrTc6fVo8qil_Rb2ng",0,0,0,0,0,0,0,0,0,0,1,0
"EnvHGueRZKTFaxfQXppB0A",0,0,0,0,0,0,0,0,0,0,0,0
"CTKjcvCUmC4jmsdpK0AL6Q",0,0,0,0,0,0,0,0,0,0,0,0
"hb_qwYTJ07yw0i5nMDx2gA",0,0,0,0,0,0,0,1,0,0,0,0
"M001Kfv8yP5iKvjktWMKPA",0,0,0,0,0,0,0,0,0,0,0,0
"h_roRA2c8qPMwSOelEPg8Q",1,0,0,0,0,1,0,0,0,1,1,0
"iCdpfVZSumkie5grQ-pLng",0,0,0,0,0,0,0,0,0,0,0,0
"wjVwtQ2ZxHmej5DduBcn6Q",0,0,0,0,0,1,0,0,0,0,1,0
"fy4TycXlueZWuywKyTZ0FA",0,0,0,0,0,0,0,0,0,0,0,0
"DRNvk4lk3idw7_NJ1h-xAw",0,0,0,0,0,0,0,0,0,0,0,0
"oaTCLkMxmt_0HcU9s6wuyg",0,0,0,0,0,0,0,0,0,0,1,0
"S6CTmqefxb24r65M84UdmA",0,0,0,0,0,0,0,1,0,0,0,0
"k69saPQZN-Bj9aKYcFwo9A",0,0,0,0,0,0,0,1,0,0,0,0
"4MQ4VO4-t8rScecdVN20AQ",0,0,0,0,0,0,0,0,0,0,0,0
"lv4ftDaFuuUIX0H7hHf9BQ",0,0,0,0,0,0,0,0,0,0,0,0
"qFqU9BhJ2ykNdtjwUZgPdA",0,0,0,0,0,0,0,0,0,0,0,0
"8YG89_eZPgYsrkQegMHZjw",0,0,0,0,0,0,0,1,0,0,0,0
"PnvKPbdUrjr-IXvqV5t_wg",0,0,0,0,0,0,0,0,0,0,0,0
"HbTjTIs6xeRH81E6npizJA",1,0,0,0,0,1,0,0,0,0,0,0
"DvK3WVRucUMcuaoGinbRAg",0,0,0,0,0,0,0,0,0,0,0,0
"wkp18gmUpVBpba6ETThg0w",0,0,0,0,0,0,0,0,0,0,0,0
"mXOzGi9Ppk4SCWnB3Goibg",0,0,0,0,0,0,0,0,0,0,0,0
"09Pbsll4NwwO5stGURh8Gw",0,3,0,0,0,0,0,2,0,3,2,0
"n8eZw7c4FD9w8m3OPvFaYg",0,0,0,0,0,0,0,0,0,0,0,0
"K45PhKwLDRklrS8LRauIGQ",0,0,0,0,0,0,0,0,0,0,0,0
"yUg4hQ5YADkRSu1NZq_9OQ",0,0,0,0,0,0,0,0,0,0,0,0
"H6WAQRPH0krVVKQL1OIEWw",0,0,0,0,0,0,0,1,0,1,0,0
"hEn1qTQgXycnRI7yWtU4ug",0,0,0,0,0,0,0,0,0,0,0,0
"VpF6anJQNFVu4FswmchndQ",0,0,0,0,0,0,0,0,0,0,0,0
"Tgr-MsxR2vWTFqAZ6LdqjQ",0,0,0,0,0,0,0,0,0,0,0,0
"EJlyRi01r7Fuocq1isxU_w",4,0,0,0,0,3,0,6,0,0,0,0
"OhLnZ2Y0GIgQnKsieCICfg",0,1,0,0,0,0,0,0,0,0,0,0
"D3vc7bkxxhaKqTdadXtUJw",0,0,0,0,0,0,0,0,0,0,0,0
"poZoBUnC0aK6LaHl49IK4Q",0,0,0,0,0,0,0,0,0,1,0,0
"4n7mJAqlcVOKyZwLnJ658Q",0,0,0,0,0,0,0,1,0,0,0,0
"Xu1CkQbojTsZFjrITUCokQ",0,1,0,0,0,0,0,1,0,0,0,0
"TfJ2QlHY7sFdPpUyDi27Zg",0,0,0,0,0,0,0,0,0,2,0,0
"uYwW27Pg-QLJ1LRW5QBNdg",0,0,0,0,0,0,0,0,0,0,0,0
"jEhsCTyN239VHjPMpkoDRg",0,0,0,0,0,0,0,0,0,0,0,0
"8zHpBkuYxVQJ0oTkL1boNQ",0,0,0,0,0,0,0,1,0,1,0,0
"mDt1m9XiPcHttYk1-_C5ew",0,0,0,0,0,0,0,0,0,0,0,0
"WtYpe4Zait5AW4MA3KObVQ",0,0,0,0,0,0,0,0,0,0,0,0
"NTSVW_Um4847glX-GfjjEQ",0,0,0,0,0,0,0,0,0,0,0,0
"X2DCWbhYFGtwOi82GreD-Q",0,0,0,0,0,0,0,0,0,0,1,0
"nlJWvwExos0VjfkRv0adaw",0,0,0,0,0,0,0,0,0,0,0,0
"nHz7-g7Awh9s6SGJz-AhoA",0,0,0,0,0,0,0,0,0,0,0,0
"7YqBxnhDHRdEnJUl4HaLAQ",0,0,0,0,0,0,0,0,0,0,0,1
"FpXPfshU6yPFWKk_mrk4gw",0,0,0,0,1,1,0,0,0,0,1,0
"d-_wHAljgfKGYdiJrcIhzA",0,1,0,0,0,0,0,1,0,0,0,0
"Ng4njWQw1u9gz3Sm-m_mvw",0,0,0,0,0,0,0,0,0,0,0,0
"LRyAyp4XiRuFpD0BIsN95w",0,0,0,0,0,0,0,0,0,0,0,0
"xx0fr6r-2wzMDmPLrh9bsg",1,0,0,0,0,1,0,1,0,0,0,0
"stkf8q5FCRlqiLYdNlwCLw",0,0,0,0,0,0,0,0,0,0,0,0
"xq9Xp5jHy3rNO8kKnkYSrg",0,0,0,0,0,0,0,1,0,0,0,0
"kIek8PgnNSPwfMmlvqa0EQ",0,0,0,0,0,0,0,1,0,0,0,0
"hCzGcjjHqxEhQwAl83Ilfg",0,0,0,0,0,0,0,0,0,0,0,0
"u58KExGrT33gFAvkss6_7Q",1,6,0,0,0,1,0,5,0,1,0,0
"UHUu0zToDrERlOsnRRrNSg",0,0,0,0,0,0,0,0,0,0,0,0
"Au82Te_eguPZkj6jDp18JQ",0,0,0,0,0,0,1,0,0,0,0,0
"Bb-pwlF9s81bVR83VHMYcg",0,0,0,0,0,0,0,0,0,0,0,0
"eU4xRWwQh0zFtrtdJEOfBg",0,1,0,0,0,0,0,2,0,0,0,0
"_-q2rvJ6__1QRl6eGGuOPw",0,2,0,0,0,0,0,3,0,0,0,0
"4mWtfxl1Gh5CoS7pIHLNAA",0,0,0,0,0,0,0,0,0,0,1,0
"Eh5jMnig69FxcVTNH-WgbA",0,0,0,0,0,0,0,0,0,0,0,0
"8798TVW9kScroiIqu1-1wg",0,0,0,0,0,0,0,0,0,0,2,0
"EBqOH_12n-RzCvApkczSTA",0,0,0,0,0,0,0,0,0,0,0,0
"pQk2YX80GBiDMXar0rxx3w",0,0,0,0,0,0,0,0,1,0,0,0
"3GCa0i7Ap021N0t--yWPcQ",0,0,0,0,0,1,0,1,0,0,1,0
"SliDMusgtZxigh6-iFOazg",0,2,0,0,0,0,0,0,0,0,0,0
"sQ0G4xhewnseBmcZzkTtqw",0,1,0,0,0,0,0,0,0,0,1,0
"iVEqbJ68mSVNnUFEoyk55Q",0,0,0,0,0,0,1,0,0,0,0,0
"5STqdZYOI58xHVoxfFXupg",0,1,0,0,0,0,0,3,0,0,0,0
"KARTlYdpZdgV6byfpDEaug",0,0,0,0,0,0,0,0,0,0,0,0
"Qp_wsAfaNbvZJfkfJgVHcw",0,0,0,0,0,0,0,0,0,0,0,0
"TmB2vbpxP4GuZzieqlmZ5g",1,1,0,0,0,2,0,0,0,0,1,0
"aIgD61JqCVj8Tv_Bd3gPiQ",0,0,0,0,0,0,0,1,0,0,0,0
"Lx_4NHAeLTOGwoXW5NJzww",0,0,0,1,0,1,0,0,0,0,1,0
"s2gQQl9xButJvckyQuJeRA",0,0,0,0,0,0,0,0,0,0,0,0
"29uS5CMTnamvuDZMYrTeXQ",0,0,0,0,0,0,0,0,0,0,0,0
"SBNgQQwaLj_Rv1HiKI4mgA",0,1,0,0,0,0,0,0,1,1,0,0
"keKbZGoAR7p2znvirEvJtA",2,0,0,0,0,2,0,1,0,1,1,0
"b0pjCJ7CyT0kBFKiN0r62Q",0,0,0,0,0,1,0,2,0,0,1,0
"ZLEIMfNroMIH-2BJiCCBeA",0,0,0,0,0,0,0,0,0,0,0,0
"IavhyUwRqOPHwj0Je-Bq_g",0,1,0,0,0,0,0,1,0,0,0,0
"NpOmJ6mfIWnZjdPbnDt2EQ",1,0,0,0,0,1,0,1,0,1,0,0
"V_EwLhQpzaOZwGpn00__DQ",0,0,0,0,0,0,0,0,0,0,0,0
"UWfj7m9WHDsk6u5W5Ik5NQ",0,0,0,0,0,0,0,0,0,0,0,0
"13JfrqqH_hcfC9eQhFxiMg",1,0,0,0,0,1,0,1,0,0,0,0
"WDuFEgTIvTA92OZlMGy04Q",0,0,0,0,0,0,0,2,0,0,0,0
"eEdeCz8lwOLV2E_yofTLfA",0,0,0,0,0,0,0,0,0,0,0,0
"q9yuTU2hWu5pewiCOuRCPA",0,0,0,0,1,0,0,0,0,0,0,0
"AzQ5XKNoTBmx6tv1Yon7TQ",1,0,0,0,0,1,0,2,0,0,0,0
"MB7WKxyQYemELhXm3BwgjA",0,0,0,0,0,0,0,0,0,0,1,0
"438uMzyIeLLvuezWubow2g",0,0,0,0,0,0,0,0,0,0,0,0
"eAb3cRncLwBTnj7O1i4GFQ",0,0,0,0,0,0,0,1,0,0,5,0
"56cjfIzRwcMe_FAB6LooLw",1,1,0,0,0,0,0,2,0,0,0,0
"_Gr3kkuZ9oxOm4L145fcFQ",0,0,0,0,0,0,0,5,0,0,0,0
"Kh9i8-l4ZfFiLNQ7c-OQCA",0,0,0,0,0,0,0,0,0,0,0,0
